date;source;target
15/11/2007;CENA;ARTG
13/12/2007;LIPB;BMRI
08/11/2007;AGTB;MEGA
21/11/2007;BMRI;MEGA
16/11/2007;BBUK;BCIA
02/10/2007;PDNB;PDJB
13/12/2007;PDLP;BDKI
07/12/2007;SITB;SCBL
20/11/2007;CITI;BBBA
30/11/2007;INPB;LIPB
19/12/2007;BNIA;ABAL
28/12/2007;BMRI;CICT
03/12/2007;BSMD;BNIN
17/10/2007;BDIN;MUAB
12/12/2007;CENA;AWAN
05/10/2007;PDKT;BBBA
30/10/2007;BBUK;CENA
24/10/2007;BRIN;PDJB
23/11/2007;PDYK;ATJS
13/12/2007;CENA;INPB
21/12/2007;SITB;CENA
06/11/2007;PDNT;ATJS
06/11/2007;BBUK;PDBK
26/10/2007;CICT;NISP
17/12/2007;BNIN;ATJS
06/11/2007;BIDX;LIPB
20/11/2007;BMRI;DBSB
29/10/2007;BBBA;MASD
12/11/2007;BICN;SIHB
14/11/2007;SCBL;IBBK
05/11/2007;BNIN;MEDH
27/11/2007;BBUK;LIPB
02/10/2007;BNIN;BEXI
29/11/2007;PDWR;ATJS
23/11/2007;CTCB;SCBL
26/12/2007;DEUT;CENA
09/10/2007;BRIN;MASD
29/11/2007;BDIN;BBUK
04/12/2007;CTCB;AGSS
09/11/2007;BNIN;BSSP
18/12/2007;PDSU;PINB
14/11/2007;RABO;BNIN
07/11/2007;MUAB;BNIA
06/12/2007;BNIN;IBBK
23/10/2007;ABAL;BMRI
27/11/2007;SYAC;BRIN
08/11/2007;TAPE;SITB
26/12/2007;BMRI;BBUK
18/12/2007;NISP;PDSU
24/12/2007;BRIN;BDKI
23/10/2007;CICT;BDIN
13/12/2007;HVBK;CENA
11/10/2007;PDRI;PINB
20/11/2007;BMRI;BOTK
02/11/2007;PINB;BMRI
03/12/2007;BHAG;BNIA
26/12/2007;PDJT;CNBA
28/12/2007;EKST;IBBK
11/12/2007;SYWS;ARTG
10/12/2007;PDRI;BNIN
01/11/2007;TAPE;EKON
23/11/2007;BBIJ;BBUK
31/10/2007;ARTG;BBUK
28/11/2007;MEGA;PDRI
28/12/2007;BDIN;LIPB
07/11/2007;BSSP;BDIN
06/11/2007;BMRI;ARTG
02/10/2007;BDIP;EKST
02/11/2007;BIDX;PMAS
31/10/2007;DEUT;BBUK
24/12/2007;BNIN;SITB
30/11/2007;SYBK;MUAB
27/11/2007;PDIJ;BTAN
17/12/2007;BRIN;IBBK
01/10/2007;PDSU;SYSU
06/11/2007;ABNA;IBBK
28/11/2007;PDJG;PDJT
27/12/2007;BPIA;DEUT
20/11/2007;DEUT;BSDR
19/12/2007;BNIN;BSMD
21/11/2007;WIKE;HAGA
03/12/2007;BMRI;NUPA
11/10/2007;BDIN;MEDH
05/11/2007;BRIN;PDIJ
29/11/2007;SCBL;BDIN
05/12/2007;NISP;NUPA
11/12/2007;DBSB;DEUT
12/11/2007;BNIA;IBBK
14/11/2007;BRIN;BNIN
07/11/2007;PDKB;CENA
16/11/2007;SITB;BBBA
29/10/2007;MAYO;ATJS
07/11/2007;MEGA;BBUK
03/10/2007;BUMI;IBBK
17/10/2007;GNES;BICN
10/10/2007;CENA;VICT
23/11/2007;PDSU;BBBA
04/12/2007;BDIN;NUPA
01/10/2007;SCBL;BNIN
16/11/2007;MEGA;TAPE
21/12/2007;BTAN;BRIN
08/11/2007;HSBC;SCBL
14/11/2007;MUAB;BRIN
01/11/2007;BDIN;MEGA
19/12/2007;PINB;BICN
10/10/2007;LIPB;GNES
07/12/2007;BBIJ;ARTG
19/12/2007;BMRI;PDBK
12/11/2007;BNIN;PDKB
20/11/2007;BNIA;PDJT
13/11/2007;PDKG;LIPB
05/10/2007;BDIN;AGTB
22/10/2007;BOTK;BMRI
26/12/2007;AWAN;HSBC
27/12/2007;KOEX;CENA
28/11/2007;AEIB;BRIN
05/11/2007;CENA;ANZB
03/10/2007;IBBK;CENA
24/10/2007;PDKB;PINB
29/11/2007;BBBA;LIPB
08/10/2007;PDWU;BBUK
25/10/2007;IDMO;BDIN
01/10/2007;SCBL;BDIN
25/10/2007;TAPE;CENA
17/10/2007;TAPE;PDAC
24/10/2007;PDKS;BBBA
04/12/2007;BBAI;DEUT
05/12/2007;CICT;ARTG
05/12/2007;BNIN;MEEK
26/12/2007;PDJT;MUAB
10/12/2007;PDKB;BBIJ
28/12/2007;BNIN;MEGA
01/10/2007;BARC;HRDA
05/11/2007;LIPB;ROYB
27/12/2007;BNIN;PDKT
02/10/2007;BTAN;CENA
30/11/2007;BNIN;BDKI
27/11/2007;CENA;BMRI
20/11/2007;CENA;PDJG
09/10/2007;MEGA;LIPB
12/12/2007;HSBC;BDIP
06/12/2007;PDJT;BMRI
17/12/2007;CENA;PDNT
18/10/2007;NISP;CENA
18/10/2007;BDIN;ARNK
20/11/2007;BNIA;NISP
08/10/2007;LIPB;CHAS
10/10/2007;DEUT;LIPB
21/12/2007;SCBL;AEIB
11/10/2007;PDYK;ATJS
23/10/2007;SCBL;NISP
30/10/2007;ATJS;BSMD
26/10/2007;MAYA;BMRI
02/11/2007;IBBK;CHAS
09/11/2007;CITI;BNIA
13/12/2007;ABAL;MEGA
14/11/2007;CENA;BRIN
26/11/2007;BNIN;PDJB
08/11/2007;BDIN;LMAN
05/10/2007;SUNI;PINB
10/12/2007;BICN;BNPA
30/10/2007;FUJI;DEUT
26/11/2007;BHAG;BMRI
05/11/2007;HAIN;CENA
28/11/2007;SUNI;BNIA
19/12/2007;BSMD;BDIN
28/12/2007;BMRI;SYBT
03/10/2007;SITB;BOTK
29/11/2007;ARNK;HRDA
05/10/2007;BRIN;IBBK
12/12/2007;CENA;HSBC
02/10/2007;LIPB;BBBA
19/12/2007;BRIN;AGSS
16/11/2007;MEGA;ANZB
29/10/2007;DBSB;HSBC
21/12/2007;BBUK;HAGA
21/11/2007;BOTK;BNIA
02/11/2007;MEGA;BBIJ
28/12/2007;ATJS;LIPB
24/10/2007;BNIN;IBBK
12/11/2007;BRIN;PDSB
13/12/2007;SCBL;MUAB
08/10/2007;BSDR;MAYA
11/10/2007;BUMI;ARTG
23/11/2007;CHAS;CTCB
14/11/2007;BHAG;HSBC
27/12/2007;BOTK;CITI
02/10/2007;ATJS;BNIA
18/12/2007;ABAL;CENA
27/12/2007;BHAG;HRDA
14/11/2007;BSMD;BNIN
19/12/2007;BNIN;BDIP
16/11/2007;HSBC;BBBA
26/10/2007;BBBA;ANTD
25/10/2007;BDIN;BNIA
13/11/2007;IBBK;BMRI
15/11/2007;BRIN;SUNI
27/11/2007;JSAB;BMRI
18/12/2007;CITI;BBIJ
24/12/2007;PDSB;BDIN
02/10/2007;EKST;IBBK
17/12/2007;CNBA;CENA
06/12/2007;DBSB;BNIA
05/12/2007;LIPB;CENA
22/11/2007;SYWS;BMRI
24/12/2007;DBSB;RABO
04/10/2007;OCBC;IBBK
06/11/2007;SUNI;BOTK
10/12/2007;BSMD;ARTG
27/12/2007;BMRI;HRDA
03/12/2007;EKON;EKST
10/12/2007;PDRI;LIPB
16/11/2007;CENA;MGAB
11/12/2007;MCOR;PINB
22/11/2007;BBBA;CENA
18/10/2007;BMRI;BOTK
26/11/2007;SCBL;CITI
22/11/2007;HSBC;BBIJ
24/12/2007;HVBK;CHAS
22/11/2007;HAGA;DEUT
31/10/2007;BRIN;HRDA
29/10/2007;BSMD;CICT
19/10/2007;SCBL;JSAB
14/11/2007;EKON;BBIJ
26/10/2007;SCBL;BNIN
23/11/2007;BBAI;SCBL
06/12/2007;BMRI;MEGA
31/10/2007;DBSB;SCBL
10/12/2007;PDJT;ARNK
03/10/2007;HAGA;EKON
22/11/2007;BDIN;BHAG
26/10/2007;BRIN;LIPB
05/11/2007;PDJG;BBIJ
20/11/2007;LIPB;DEUT
18/12/2007;PDAC;BNIA
01/11/2007;PDAC;BSMD
20/11/2007;CENA;ATOS
17/10/2007;MEGA;VICT
03/12/2007;IBBK;BBIJ
19/11/2007;PDSB;CENA
28/11/2007;BMRI;MCOR
05/10/2007;BNIN;YUDB
19/11/2007;BNIA;MEGA
07/12/2007;BNIA;SCBL
18/10/2007;MEGA;BHAG
03/12/2007;CENA;SUNI
29/10/2007;DEUT;BRIN
26/10/2007;PINB;CENA
03/10/2007;BRIN;BKKB
02/10/2007;CENA;BNPA
10/10/2007;ANZB;BNIN
19/12/2007;IBBK;PDJT
03/10/2007;VICT;HRDA
03/12/2007;GNES;BBIJ
28/11/2007;CENA;MASB
04/10/2007;IBBK;BRIN
15/11/2007;BNPA;BICN
19/12/2007;IBBK;PDKT
20/11/2007;IBBK;AGTB
08/10/2007;CITI;CENA
04/12/2007;PDYK;PDIJ
25/10/2007;SUNI;BBAI
19/11/2007;BBAI;HRDA
26/10/2007;SCBL;BBBA
16/11/2007;BDKI;BMRI
14/11/2007;HSBC;AEIB
27/12/2007;IBBK;ARTG
19/11/2007;BMRI;ABAL
11/12/2007;PDJB;BBIJ
15/11/2007;MASD;CTCB
04/10/2007;OCBC;BDIN
29/10/2007;PDYK;BNIN
19/10/2007;BMRI;PDIJ
19/12/2007;PDRI;BBUK
14/12/2007;CENA;LIPB
06/12/2007;BEXI;BNIA
27/12/2007;BRIN;LIPB
19/12/2007;BUMI;SCBL
06/11/2007;BDIN;ABNA
09/10/2007;BIDX;BHAG
11/10/2007;BEXI;HSBC
05/12/2007;SCBL;BMRI
30/10/2007;DEUT;ABNA
11/10/2007;BARC;BBBA
21/11/2007;BDKI;BBBA
07/11/2007;VICT;BNIA
13/12/2007;BRIN;PDWU
11/12/2007;PDSB;BUMI
14/11/2007;PDSU;BRIN
28/11/2007;PDJM;BDIN
05/12/2007;BNIN;ABAL
17/10/2007;PDKT;CENA
09/10/2007;BNIN;BDIN
01/10/2007;ABAL;BRIN
07/11/2007;GNES;MEGA
10/10/2007;EKST;AGSS
07/11/2007;CICT;IBBK
21/12/2007;BNIN;MEEK
21/11/2007;IBBK;HAGA
01/11/2007;PDWU;CENA
17/10/2007;DEUT;VICT
14/11/2007;ATJS;PDNT
23/11/2007;BBBA;PDSB
22/11/2007;MASD;BNIA
09/11/2007;MEDH;SCBL
26/12/2007;AWAN;BDIN
27/11/2007;BRIN;PDAC
18/10/2007;ATJS;BUTG
04/12/2007;CTCB;ABAL
14/12/2007;PDIJ;BMRI
18/10/2007;LIPB;WIKE
29/11/2007;CNBA;BMRI
24/12/2007;BNIN;BDIN
16/11/2007;BEXI;BBBA
15/11/2007;ABAL;PDJT
07/11/2007;SCBL;LIPB
17/10/2007;BNIA;BNIN
19/11/2007;INDI;BARC
19/10/2007;BBBA;BHAG
12/11/2007;BBUK;SCBL
26/10/2007;ABAL;ANZB
27/11/2007;LIPB;INDI
23/11/2007;HAGA;MGAB
28/12/2007;BDKI;PDKT
03/12/2007;FUJI;SUNI
11/10/2007;ANZB;LOMA
21/11/2007;EKON;BCIA
29/11/2007;PDAC;CENA
08/11/2007;BMRI;BNPA
08/10/2007;BNIN;GNES
05/10/2007;BDIN;TAPE
14/11/2007;PDWU;ABAL
23/10/2007;BNIN;SYJB
05/11/2007;HVBK;BBBA
11/12/2007;PDWR;ARTG
21/12/2007;EKON;CHAS
05/11/2007;BSMD;PDRI
05/11/2007;BICN;CHAS
08/10/2007;BPIA;FUJI
01/11/2007;PDJT;BBUK
03/10/2007;MASB;CENA
15/11/2007;BSMD;IBBK
31/10/2007;BBUK;PDJB
27/11/2007;EKON;PDLP
10/12/2007;PDJB;BBUK
26/10/2007;PDYK;LIPB
07/11/2007;SCBL;BDIN
04/10/2007;NISP;LIPB
11/10/2007;PDJG;PDYK
28/12/2007;MEDH;BMRI
04/10/2007;BMRI;CHAS
10/10/2007;BBUK;MUAB
26/12/2007;BSSP;PDRI
19/10/2007;BNIN;BUMI
06/12/2007;SDOB;BBUK
23/11/2007;PDKG;BRIN
30/11/2007;HAGA;SITB
12/12/2007;BBIJ;LIPB
22/10/2007;EKON;BNIA
18/12/2007;CENA;BBAI
21/12/2007;NISP;ABAL
30/10/2007;BBBA;CITI
10/12/2007;BRIN;CENA
10/12/2007;MCOR;AWAN
02/10/2007;ROYB;BNIN
31/10/2007;CTCB;MAYA
19/10/2007;BNIN;PDJT
03/10/2007;PINB;BNPA
19/11/2007;CENA;BBBA
31/10/2007;SCBL;NISP
11/10/2007;BRIN;DBSB
29/10/2007;CENA;SYBB
10/12/2007;SCBL;JSAB
30/11/2007;PDSB;BSMD
15/11/2007;BICN;BOTK
13/12/2007;CITI;ABNA
15/11/2007;BOTK;HSBC
29/10/2007;CENA;BNIN
20/11/2007;RABO;IBBK
09/10/2007;CENA;BSMD
25/10/2007;PDBK;PDSB
26/11/2007;PDIJ;IBBK
03/10/2007;PDJB;CENA
19/12/2007;BBIJ;BICN
28/11/2007;PDJM;MUAB
01/10/2007;SITB;HSBC
04/12/2007;NISP;SYBB
24/12/2007;BBAI;BNIN
05/11/2007;BBUK;ATJS
02/10/2007;BNIN;BBIJ
14/12/2007;MASD;BDIN
25/10/2007;BRIN;ABAL
23/11/2007;BDKI;BBUK
11/12/2007;FUJI;EKON
09/11/2007;HSBC;SUNI
12/11/2007;TAPE;BBAI
23/11/2007;BNIN;MUAB
29/10/2007;BTAN;BNIA
19/12/2007;PDWR;BDIN
07/11/2007;HAGA;NISP
02/11/2007;BRIN;PDIJ
19/12/2007;SITB;BBUK
11/10/2007;ATJS;AGTB
08/10/2007;AGTB;BMRI
27/11/2007;PDSB;IBBK
15/11/2007;BRIN;SUNI
13/11/2007;MAYA;BMRI
11/12/2007;PDAC;BDKI
19/12/2007;SCBL;BBIJ
21/12/2007;BOTK;BDIP
29/10/2007;NISP;BIDX
11/12/2007;PDKT;MUAB
30/11/2007;BMRI;JSAB
18/10/2007;CHAS;CITI
30/10/2007;PDSB;SYWS
08/11/2007;KSEB;BRIN
04/10/2007;EKST;NISP
04/12/2007;BMRI;SWBA
22/10/2007;CITI;BBAI
21/12/2007;MEGA;ABAL
19/12/2007;BBUK;BMRI
31/10/2007;CTCB;CITI
27/11/2007;JSAB;CENA
14/12/2007;HSBC;BRIN
05/11/2007;YUDB;BMRI
08/11/2007;PDWR;BDIN
25/10/2007;BMRI;HVBK
02/10/2007;PDJT;CENA
13/12/2007;PDSB;BDIN
12/11/2007;BSMD;BNIA
30/11/2007;PDWR;PINB
07/12/2007;HVBK;BBBA
04/12/2007;BTAN;BNIN
08/11/2007;CENA;BNIN
07/12/2007;HSBC;CITI
30/10/2007;BRIN;MEGA
13/12/2007;BARC;BBUK
07/11/2007;HVBK;BNIN
18/12/2007;BCIA;BNIA
05/11/2007;EKON;JSAB
12/11/2007;IBBK;LIPB
25/10/2007;BIDX;BDIN
13/11/2007;PDSU;CENA
17/12/2007;NUPA;SITB
14/12/2007;BRIN;BNIN
05/11/2007;BBBA;PMAS
10/12/2007;CENA;KSEI
13/12/2007;BBBA;BPIA
12/11/2007;PDKG;BTAN
12/12/2007;DBSB;EKON
19/12/2007;ANZB;IBBK
06/11/2007;GNES;LIPB
22/11/2007;FAMA;DEUT
02/11/2007;PINB;DBSB
19/12/2007;MEGA;GNES
27/11/2007;MEDH;BRIN
29/11/2007;MEGA;BBBA
03/12/2007;BSSP;LIPB
02/11/2007;BSSP;BDKI
05/10/2007;SIHB;ABAL
04/12/2007;PDKS;BBUK
26/11/2007;BTAN;EKON
31/10/2007;BSMD;ANTD
23/10/2007;BMRI;PDKS
26/11/2007;IBBK;MAYO
21/12/2007;BMRI;BBIJ
18/12/2007;BOTK;HVBK
09/10/2007;BUMI;HSBC
14/12/2007;MAYO;BMRI
07/12/2007;BBBA;IDMO
30/10/2007;BPIA;BOTK
14/11/2007;BUST;CICT
26/10/2007;LIPB;PDKB
06/12/2007;ATJS;PDKG
09/10/2007;WIKE;BIDX
22/10/2007;BNIA;SCBL
12/12/2007;SCBL;BBBA
05/11/2007;HRDA;BTAN
04/10/2007;BDKI;ATOS
23/10/2007;ARTG;HSBC
05/10/2007;BDKI;BRIN
07/11/2007;BICN;CENA
05/10/2007;BSMD;PDAC
21/12/2007;SYBR;CENA
25/10/2007;LIPB;CENA
17/12/2007;HSBC;MAYA
07/11/2007;ABNA;BOTK
26/11/2007;MASD;BBBA
09/10/2007;CENA;BMRI
10/10/2007;BBBA;PDIJ
26/10/2007;BNIN;PDKB
11/12/2007;PDLP;CENA
26/11/2007;DEUT;BDIN
12/11/2007;BDIN;AGTB
12/12/2007;BDIP;MEDH
28/12/2007;ANZB;KOEX
08/11/2007;BUMI;ATJS
09/11/2007;BNIN;PDKB
24/10/2007;ATJS;PINB
23/11/2007;BRIN;BBIJ
07/12/2007;BBUK;CENA
06/12/2007;MEDH;BDIN
07/12/2007;CITI;ABNA
27/12/2007;BBUK;BNIN
18/12/2007;LIPB;SCBL
04/10/2007;PMAS;CENA
16/11/2007;ATJS;ARNK
30/11/2007;ABNA;MEGA
09/11/2007;BMRI;MEEK
29/11/2007;DBSB;BRIN
27/12/2007;BRIN;PDML
10/10/2007;AEIB;BBBA
09/10/2007;NISP;BBIJ
07/12/2007;PINB;CENA
20/11/2007;HAIN;BMRI
17/12/2007;BMRI;PDYK
25/10/2007;BUMI;CICT
29/10/2007;ANZB;BDIN
02/11/2007;BRIN;CENA
23/10/2007;PDIJ;PDLP
25/10/2007;PDSB;BDIN
06/11/2007;BDIN;DBSB
17/12/2007;BSSP;MUAB
04/12/2007;BOTK;BBIJ
06/11/2007;AEIB;HSBC
01/10/2007;BRIN;PDAC
06/11/2007;LIPB;CTCB
05/10/2007;BNIN;BSDR
11/12/2007;DBSB;CHAS
07/12/2007;LIPB;BDKI
29/10/2007;BNIN;BDIN
23/11/2007;BDIP;HSBC
09/11/2007;PDJB;BDIN
26/12/2007;PDSB;MEDH
15/11/2007;LIPB;CTCB
22/10/2007;BBIJ;BNIN
12/12/2007;CENA;SITB
30/11/2007;CENA;BDKI
17/10/2007;BBAI;HSBC
23/11/2007;PDYK;LIPB
08/10/2007;GNES;PDJB
13/12/2007;BNIN;EKON
01/10/2007;SCBL;BTAN
28/12/2007;PINB;CICT
01/11/2007;PDWR;EKON
05/10/2007;BOTK;BBAI
24/10/2007;CITI;ABNA
28/11/2007;PDKS;SYBD
23/10/2007;NUPA;BRIN
28/12/2007;BBBA;BDKI
28/12/2007;BTAN;ABAL
11/12/2007;PDIJ;BDIN
15/11/2007;PDSU;MEDH
14/11/2007;BMRI;ARTG
28/12/2007;ANZB;BNIN
23/11/2007;BNPA;BNIA
29/10/2007;LOMA;BMRI
16/11/2007;PDWR;PDWG
18/10/2007;BNIA;BBBA
27/11/2007;CENA;BDIN
19/10/2007;MEGA;BUMI
16/11/2007;PDJB;FAMA
17/12/2007;ATJS;BSSP
17/12/2007;MEGA;JSAB
15/11/2007;FUJI;BARC
28/11/2007;BNIN;BNIA
28/12/2007;PDIJ;PDJB
26/11/2007;NISP;BBBA
17/10/2007;SYWS;BNIN
28/12/2007;CHAS;MEGA
03/12/2007;BNIN;BICN
03/12/2007;BNIA;CICT
01/11/2007;PDKT;BBBA
07/11/2007;DEUT;DBSB
04/10/2007;CITI;ABNA
26/11/2007;BRIN;BTAN
15/11/2007;AEIB;BMRI
09/10/2007;BSDR;MUAB
26/11/2007;BNIN;IBBK
26/10/2007;CENA;BBBA
21/11/2007;ABAL;CENA
07/12/2007;BNIN;MEEK
20/11/2007;BMRI;WIKE
26/11/2007;SUNI;BRIN
16/11/2007;ABNA;BBUK
06/11/2007;CITI;DBSB
03/12/2007;CENA;BKCH
08/10/2007;PDKT;BTAN
18/10/2007;PDJT;CENA
12/12/2007;BMRI;BHAG
18/10/2007;PDJM;BRIN
14/12/2007;MEGA;BNIN
08/10/2007;FUJI;DEUT
26/10/2007;HAGA;BMRI
20/11/2007;HSBC;CENA
16/11/2007;SITB;BUMI
24/12/2007;SCBL;BBIJ
21/11/2007;ABNA;ANZB
10/10/2007;PDRI;BNIN
02/10/2007;ABNA;BARC
13/11/2007;BNIN;MASB
13/12/2007;LIPB;BOTK
08/10/2007;BOFA;BDIN
19/12/2007;BOTK;BSMD
03/10/2007;BRIN;CENA
05/11/2007;CHAS;LIPB
08/11/2007;BNIA;BMRI
22/11/2007;BBUK;HSBC
13/11/2007;BMRI;ABNA
08/10/2007;BTAN;BUMI
08/11/2007;BRIN;PDKS
11/10/2007;BNIN;BBIJ
27/11/2007;CITI;ANTD
29/11/2007;BNIN;BDIN
05/11/2007;BICN;ANZB
25/10/2007;BRIN;BNIN
11/12/2007;ABNA;CENA
31/10/2007;BMRI;MEGA
11/12/2007;BCIA;NISP
24/12/2007;BTAN;EKON
29/11/2007;PINB;BMRI
11/10/2007;AWAN;VICT
05/10/2007;BDIN;BNIA
26/10/2007;PDJG;PDJT
25/10/2007;PINB;LIPB
29/11/2007;BSMD;BNIN
29/11/2007;RABO;BPIA
20/11/2007;BBUK;SYBB
21/11/2007;MEGA;CICT
30/10/2007;JSAB;PINB
18/12/2007;BBIJ;NISP
24/12/2007;MEGA;BBIJ
28/11/2007;BDKI;BTAN
24/12/2007;ROYB;CENA
24/10/2007;SUNI;BBBA
28/11/2007;NISP;BUTG
01/11/2007;FUJI;LIPB
23/10/2007;BNIA;CENA
17/10/2007;IBBK;SWBA
06/11/2007;MEGA;DEUT
17/12/2007;LIPB;BOFA
04/12/2007;BNIN;MAYA
19/12/2007;PDML;PDWG
21/12/2007;BBIJ;BMRI
13/11/2007;NUPA;LIPB
03/10/2007;BDIN;DEUT
14/11/2007;BSSP;PINB
08/11/2007;SCBL;CENA
08/11/2007;PDJT;BDIN
30/11/2007;BTAN;BBUK
19/11/2007;BDIN;BTAN
17/12/2007;GNES;CTCB
30/11/2007;IDMO;CITI
24/10/2007;PDWU;BMRI
20/11/2007;BDIN;BOTK
05/11/2007;BNPA;BBIJ
27/11/2007;IBBK;BICN
11/10/2007;SITB;IBBK
27/11/2007;BBIJ;BMRI
14/12/2007;LIPB;HSBC
18/10/2007;BICN;BBUK
09/11/2007;ANZB;DBSB
12/12/2007;CENA;BKKB
25/10/2007;CENA;GNES
27/11/2007;IBBK;BNIN
08/10/2007;BBIJ;CENA
29/10/2007;PINB;CITI
26/12/2007;BTAN;PDJB
22/10/2007;HSBC;ABAL
15/11/2007;BBUK;ABNA
12/12/2007;BSMD;PDAC
21/11/2007;SCBL;BSMD
08/10/2007;IBBK;PDKG
15/11/2007;PDJT;ANTD
16/11/2007;BRIN;ANTD
31/10/2007;BOTK;BSMD
05/11/2007;LIPB;SWBA
24/10/2007;BBUK;BBIJ
10/10/2007;ANZB;PINB
19/10/2007;CITI;CTCB
18/10/2007;PDRI;MEGA
10/10/2007;PDYK;ATJS
08/10/2007;LIPB;PDKB
05/10/2007;ATJS;BBUK
12/11/2007;PDSU;BUMI
18/12/2007;BBBA;SCBL
05/10/2007;ANZB;LIPB
06/11/2007;CENA;SCBL
23/11/2007;NUPA;BBBA
18/10/2007;ABNA;BDIN
19/10/2007;BNIN;PDWR
08/11/2007;BMRI;SYBB
21/11/2007;IBBK;BBAI
05/11/2007;DBSB;BBBA
14/12/2007;PDSB;MEGA
08/11/2007;ANZB;BRIN
15/11/2007;BNIA;BICN
08/10/2007;MCOR;CENA
30/11/2007;LIPB;BOTK
05/11/2007;SYJB;CENA
31/10/2007;BNIA;EKON
08/11/2007;BNIN;BRIN
18/10/2007;EKON;PINB
02/10/2007;SUNI;BDIN
12/12/2007;HAGA;CENA
11/10/2007;PDJT;PINB
17/10/2007;PDKT;BMRI
17/12/2007;BICN;MEGA
28/12/2007;RABO;HSBC
05/10/2007;CENA;MEGA
22/11/2007;NUPA;TAPE
18/12/2007;BBIJ;BBIJ
19/12/2007;CENA;SYNA
04/12/2007;BDIN;MAYA
18/10/2007;BICN;MCOR
14/12/2007;BHAG;BBIJ
25/10/2007;BNIN;CENA
19/11/2007;BNIN;PDLP
03/10/2007;BBAI;ARTG
23/11/2007;SCBL;BBBA
11/12/2007;DEUT;TAPE
12/11/2007;DEUT;SCBL
08/10/2007;BBAI;LIPB
01/10/2007;AWAN;BDIN
29/11/2007;MUAB;BTAN
13/11/2007;BRIN;PDKG
30/11/2007;BBBA;SWBA
14/11/2007;BIDX;BBIJ
28/11/2007;BOTK;ABNA
18/10/2007;PDKB;BDIN
16/11/2007;BRIN;BNIN
26/11/2007;MEDH;BNIN
19/10/2007;SUNI;BRIN
07/12/2007;BICN;CITI
11/12/2007;FUJI;CHAS
23/10/2007;ATJS;BDIN
04/12/2007;BMRI;ARNK
19/11/2007;ABNA;BNIA
03/12/2007;PDJB;SITB
07/11/2007;SCBL;ABNA
17/10/2007;HSBC;IBBK
25/10/2007;IBBK;ARTG
27/11/2007;SWBA;CENA
12/12/2007;SCBL;DBSB
17/10/2007;ATJS;BSSP
01/11/2007;AGSS;BUMI
04/12/2007;BRIN;PDRI
12/11/2007;HNBN;CENA
02/11/2007;BMRI;PINB
19/12/2007;IBBK;GNES
10/12/2007;LIPB;HSBC
22/10/2007;LOMA;BNIN
08/10/2007;BNIN;BTAN
16/11/2007;BMRI;BBUK
09/11/2007;HVBK;ARTG
08/11/2007;BBIJ;MEGA
16/11/2007;BNIN;MUAB
30/10/2007;CENA;BOTK
31/10/2007;BOTK;BUST
02/10/2007;BRIN;EKON
09/11/2007;SCBL;BOTK
22/11/2007;PDYK;PDJT
05/11/2007;MGAB;HAGA
29/11/2007;EKON;CTCB
09/11/2007;BBUK;AWAN
22/11/2007;MGAB;ANTD
25/10/2007;MGAB;VICT
03/10/2007;ANTD;NUPA
13/11/2007;BRIN;MAYA
04/10/2007;CENA;CNBA
28/11/2007;BNIA;BBUK
13/12/2007;PDNT;CENA
13/11/2007;BRIN;BMRI
29/10/2007;DEUT;SCBL
20/11/2007;PDBK;MEGA
03/10/2007;CENA;BNPA
20/11/2007;PDJB;CENA
21/12/2007;CHAS;BKCH
31/10/2007;PDWU;ATJS
05/10/2007;SITB;BICN
19/12/2007;PDWG;CENA
08/10/2007;BBUK;ANZB
06/12/2007;ABNA;DEUT
20/11/2007;ABNA;BOTK
13/11/2007;SCBL;BNIA
31/10/2007;BRIN;PDNB
24/10/2007;BRIN;FUJI
07/11/2007;BBBA;KOEX
10/12/2007;BRIN;BTAN
24/12/2007;AGTB;BDIN
09/11/2007;DEUT;BOFA
24/12/2007;NUPA;BMRI
23/11/2007;PDNT;BHAG
02/11/2007;BMRI;NUPA
24/12/2007;BNIA;SCBL
11/12/2007;BRIN;ABAL
02/11/2007;SYAC;BNIN
17/12/2007;BUMI;SCBL
13/12/2007;AGTB;LIPB
21/12/2007;HSBC;MEGA
23/11/2007;BMRI;BDIN
09/10/2007;EKON;CITI
07/12/2007;BSSP;BRIN
26/12/2007;BDIN;ATJS
29/10/2007;BNIA;DBSB
09/10/2007;DEUT;MAYA
09/11/2007;DBSB;IBBK
17/12/2007;CITI;BDKI
21/11/2007;EKON;MEGA
13/12/2007;SITB;PINB
08/11/2007;HRDA;ARNK
16/11/2007;CITI;BICN
08/10/2007;BRIN;BBIJ
07/11/2007;SYNA;SYBD
08/10/2007;NUPA;EKON
23/11/2007;OCBC;BBBA
15/11/2007;BBBA;BRIN
06/12/2007;CITI;BICN
02/11/2007;BBIJ;EKON
20/11/2007;BMRI;BSDR
23/11/2007;SYWS;PINB
03/12/2007;ABNA;BBIJ
08/11/2007;BNIN;CENA
14/11/2007;BRIN;SYWS
20/11/2007;BEXI;BMRI
05/11/2007;PDKS;BDIN
17/10/2007;BBBA;SITB
30/11/2007;IDMO;BMRI
07/11/2007;IBBK;NISP
13/11/2007;NISP;ABNA
28/11/2007;BDKI;IBBK
30/10/2007;PDWG;BSMD
26/10/2007;BNIA;BNIN
21/11/2007;AEIB;IBBK
08/10/2007;BNIN;SWBA
10/10/2007;BTAN;CENA
04/10/2007;SCBL;HSBC
