date;source;target
30/11/2007;DEUT;MUAB
09/11/2007;CENA;BBBA
30/10/2007;MEGA;SITB
04/12/2007;LIPB;LMAN
05/10/2007;BICN;EKON
05/10/2007;PDRI;ATJS
01/10/2007;SCBL;MCOR
23/10/2007;MUAB;BSSP
09/11/2007;BSSP;MUAB
12/12/2007;BDIN;PDJB
01/11/2007;BDKI;EKST
08/11/2007;BRIN;MEGA
08/11/2007;HSBC;MASD
12/12/2007;MEGA;PDSU
05/11/2007;CITI;BBBA
25/10/2007;PDAC;BEXI
28/11/2007;CTCB;BUMI
01/10/2007;ARTG;HSBC
07/12/2007;HAGA;BARC
10/10/2007;DEUT;IBBK
01/10/2007;NISP;BDIN
06/12/2007;BNIN;PDWR
23/11/2007;DBSB;BOTK
11/10/2007;HAGA;BMRI
26/10/2007;PDJM;BRIN
24/10/2007;BNIN;BMRI
03/10/2007;BNIN;PDML
18/10/2007;PDKS;BMRI
29/10/2007;KSEI;BBBA
11/10/2007;JSAB;BIDX
30/10/2007;NISP;BBIJ
12/12/2007;BRIN;BNIA
30/10/2007;PDSB;BBUK
09/11/2007;BDIN;MAYO
24/12/2007;LIPB;BMRI
08/10/2007;BBUK;SYJB
26/11/2007;MAYA;HSBC
11/10/2007;BOTK;EKON
17/12/2007;PDSB;ABAL
02/11/2007;BNIN;PDYK
06/12/2007;PDJG;BNIN
11/10/2007;BBIJ;BICN
06/12/2007;BBBA;BUMI
09/10/2007;HAGA;BMRI
13/11/2007;FUJI;CITI
10/12/2007;MEDH;NISP
11/12/2007;ATJS;PDIJ
13/11/2007;BUTG;BRIN
01/10/2007;BNIA;PDRI
13/11/2007;CTCB;DEUT
13/12/2007;NISP;DBSB
23/10/2007;BDIN;IBBK
07/12/2007;EKST;VICT
10/12/2007;BNIA;SUNI
28/11/2007;SYBK;CENA
06/12/2007;BTAN;PDJB
24/10/2007;DEUT;BBIJ
19/10/2007;CITI;PDJG
23/10/2007;MEGA;ANZB
11/12/2007;BBIJ;ATJS
07/12/2007;SUNI;FUJI
01/11/2007;BNIA;HSBC
08/11/2007;BMRI;NISP
23/11/2007;AWAN;BMRI
24/12/2007;ARTG;PDAC
04/12/2007;PDKS;IBBK
28/12/2007;BSSP;PDJG
28/11/2007;CITI;ABNA
11/10/2007;BNPA;HSBC
14/11/2007;DBSB;YUDB
27/11/2007;BTAN;CITI
17/12/2007;BDIN;IBBK
02/10/2007;ATOS;BBIJ
05/10/2007;CITI;ABNA
06/11/2007;CENA;HRDA
02/10/2007;ANZB;MEGA
14/11/2007;BNIN;SYKS
02/11/2007;CHAS;BUMI
27/11/2007;CENA;ANZB
01/10/2007;NISP;CITI
12/12/2007;ABAL;BRIN
07/11/2007;CENA;PINB
19/12/2007;IBBK;BKKB
12/11/2007;BBBA;MEGA
29/11/2007;MAYO;BMRI
27/12/2007;RABO;ANZB
19/12/2007;BEXI;DBSB
21/12/2007;NISP;LIPB
30/11/2007;BDIN;BCIA
09/11/2007;BBUK;BMRI
18/12/2007;SUNI;PINB
07/12/2007;EKON;BUMI
27/11/2007;CENA;PINB
31/10/2007;SYWS;BRIN
30/11/2007;PDJT;CNBA
14/11/2007;IBBK;LIPB
16/11/2007;DBSB;HSBC
17/12/2007;PDBK;BDIN
30/11/2007;BICN;HAIN
10/10/2007;BNIA;ATJS
25/10/2007;ABNA;CICT
19/10/2007;NISP;SUNI
05/12/2007;ANZB;BTAN
22/10/2007;IBBK;CICT
15/11/2007;BUTG;DEUT
18/12/2007;SITB;BNIN
24/10/2007;IBBK;CTCB
09/11/2007;IBBK;LIPB
18/12/2007;BSSP;BDKI
30/11/2007;BNPA;BNIA
28/11/2007;PDWR;IBBK
28/11/2007;BDKI;PDWR
13/11/2007;BDIN;PDKT
10/10/2007;IBBK;CICT
04/12/2007;SYBD;BMRI
12/12/2007;PDRI;MUAB
29/11/2007;PDKT;BNIA
26/12/2007;IBBK;BDIN
24/10/2007;BBBA;CENA
09/10/2007;DBSB;WIKE
08/11/2007;BNIA;SYBK
29/11/2007;MCOR;BMRI
13/11/2007;EKON;DBSB
13/11/2007;BBIJ;IBBK
04/12/2007;BBAI;HRDA
03/12/2007;BBBA;HSBC
22/10/2007;MEDH;DBSB
29/11/2007;BNIN;ANZB
26/11/2007;HNBN;LIPB
07/12/2007;BICN;DEUT
05/12/2007;CICT;BMRI
18/12/2007;NUPA;BNIA
16/11/2007;SYWS;BMRI
17/12/2007;SYAC;CITI
19/12/2007;PDKS;BBUK
22/10/2007;CICT;BOTK
18/12/2007;EKON;LOMA
24/10/2007;IBBK;HAGA
20/11/2007;BMRI;JSAB
30/11/2007;BDKI;BMRI
17/12/2007;HSBC;DBSB
28/12/2007;BNPA;CTCB
12/12/2007;CITI;RABO
29/11/2007;CTCB;BNIA
23/11/2007;IBBK;OCBC
20/11/2007;BDIN;PINB
30/10/2007;PDSU;MUAB
01/11/2007;BNIA;BOTK
30/11/2007;EKON;BNIA
19/11/2007;PDNB;BMRI
05/12/2007;PDJG;NISP
08/11/2007;IBBK;SUNI
31/10/2007;HSBC;DEUT
27/12/2007;CENA;BNIA
11/10/2007;HAGA;BMRI
02/10/2007;BNIN;BTAN
26/12/2007;IBBK;MASD
02/11/2007;CITI;BBIJ
21/11/2007;HSBC;SCBL
29/10/2007;ANTD;BDIN
14/12/2007;BBBA;NUPA
20/11/2007;BMRI;CITI
04/10/2007;PDJB;BNIN
20/11/2007;BMRI;VICT
05/10/2007;PDWG;MUAB
05/11/2007;TAPE;BBIJ
23/11/2007;CENA;BSMD
08/10/2007;IBBK;BDIN
14/11/2007;BBIJ;DBSB
27/11/2007;EKST;ATJS
08/10/2007;FUJI;BOTK
18/12/2007;PDKT;LIPB
02/10/2007;BIDX;MEGA
09/10/2007;HAGA;CENA
26/11/2007;BOTK;LIPB
16/11/2007;CTCB;EKON
03/12/2007;BDIN;BBBA
28/12/2007;BBBA;BPIA
05/12/2007;RABO;SCBL
05/12/2007;PDIJ;PDAC
05/12/2007;BICN;NISP
11/10/2007;PDAC;IBBK
23/11/2007;BBIJ;BDIN
18/12/2007;PDIJ;PDSB
02/10/2007;BNIA;NUPA
16/11/2007;LIPB;SCBL
23/10/2007;BBBA;JSAB
06/11/2007;HAGA;BSSP
09/10/2007;FUJI;ABNA
31/10/2007;SCBL;IBBK
27/12/2007;BNIN;BOTK
23/10/2007;LIPB;SCBL
21/12/2007;BNIN;PDKT
08/11/2007;SCBL;BBBA
28/12/2007;LIPB;BDKI
13/11/2007;HSBC;PDAC
02/10/2007;BICN;CICT
05/10/2007;PINB;BBAI
03/10/2007;PDWR;BMRI
01/10/2007;BNIA;BNIN
14/11/2007;ARTG;BMRI
05/10/2007;BRIN;MEGA
01/11/2007;ATJS;HSBC
12/11/2007;BBBA;DJAR
26/12/2007;YUDB;CENA
01/11/2007;PDSU;BDIN
27/11/2007;BTAN;BDKI
04/10/2007;IBBK;PINB
12/12/2007;BBBA;SCBL
04/12/2007;EKON;BNIA
16/11/2007;HNBN;CENA
03/12/2007;BBBA;PDJB
07/12/2007;KOEX;LIPB
26/12/2007;BNIN;BNPA
20/11/2007;CENA;PDBK
05/10/2007;BICN;BCIA
25/10/2007;CENA;BSMD
14/11/2007;LIPB;CITI
18/12/2007;LIPB;MEGA
29/11/2007;DBSB;OCBC
22/11/2007;BBUK;EKON
01/10/2007;ANTD;BUST
29/11/2007;BNPA;DBSB
05/11/2007;BRIN;PDSU
12/12/2007;MEGA;DEUT
17/10/2007;CITI;BNIA
30/11/2007;DEUT;BKKB
18/12/2007;CENA;BNIN
02/10/2007;HAIN;BBBA
27/11/2007;HAGA;BBIJ
12/11/2007;BDKI;PDJT
08/11/2007;PDJG;PINB
16/11/2007;CTCB;CENA
18/12/2007;BRIN;SYWS
19/11/2007;BNIA;SCBL
19/12/2007;BBIJ;BBBA
30/11/2007;BRIN;PDJB
26/10/2007;BMRI;ARTG
21/11/2007;BMRI;CHAS
08/10/2007;CENA;INPB
28/12/2007;NISP;BNIA
02/11/2007;PDSU;MEDH
16/11/2007;VICT;PMAS
10/10/2007;BRIN;RABO
19/12/2007;VICT;MCOR
27/12/2007;BRIN;EKON
21/11/2007;BARC;BDIN
18/10/2007;NISP;CITI
28/12/2007;BMRI;MUAB
26/12/2007;BNIA;ABAL
14/11/2007;CENA;BARC
13/12/2007;EKST;BMRI
15/11/2007;HSBC;BRIN
02/11/2007;IBBK;ABNA
19/12/2007;BUMI;BBBA
28/12/2007;CITI;BMRI
18/12/2007;BNIA;HRDA
05/12/2007;CENA;MUAB
19/11/2007;CENA;MUAB
11/12/2007;BNIA;HSBC
30/11/2007;SYAC;CENA
05/12/2007;ABAL;BNIN
05/12/2007;PDLP;BMRI
26/12/2007;BOTK;RABO
08/10/2007;LIPB;BBBA
19/12/2007;MAYA;SCBL
26/12/2007;BSMD;BDIN
10/10/2007;BRIN;BNIA
25/10/2007;LOMA;ANZB
14/11/2007;HNBN;SWBA
23/11/2007;DEUT;BOTK
18/12/2007;SITB;LIPB
06/12/2007;PDJT;BSMD
06/12/2007;BNIA;CITI
24/10/2007;ABAL;PDJT
31/10/2007;CENA;PDBK
02/10/2007;IBBK;BBIJ
25/10/2007;BEXI;CHAS
04/12/2007;CENA;MAYO
08/11/2007;ABNA;BOTK
21/11/2007;ATJS;PDKS
03/10/2007;BSDR;LIPB
26/10/2007;ABNA;CITI
13/12/2007;GNES;CTCB
13/12/2007;BDIN;RABO
26/10/2007;PDSB;BNIN
26/11/2007;ANZB;DBSB
31/10/2007;BRIN;SYNA
15/11/2007;VICT;MEGA
06/12/2007;YUDB;BDIN
17/12/2007;JSAB;MEDH
24/10/2007;BRIN;TAPE
16/11/2007;MEGA;DEUT
16/11/2007;BDIN;MASB
14/11/2007;BOTK;ANZB
05/10/2007;ABNA;BBAI
18/12/2007;BNIA;SITB
16/11/2007;PINB;BMRI
19/12/2007;ARNK;PINB
12/12/2007;HSBC;BRIN
24/10/2007;PDAC;ARTG
10/10/2007;BBAI;BBIJ
19/12/2007;SYWS;BNIN
25/10/2007;BRIN;PDKT
18/12/2007;JSAB;BHAG
18/12/2007;PDSB;PDSU
14/11/2007;BOTK;BUMI
10/10/2007;PDJM;BDKI
30/11/2007;BBBA;BRIN
23/11/2007;ABNA;BNIA
14/11/2007;PINB;CENA
28/12/2007;SWBA;BMRI
26/10/2007;BBBA;VICT
27/12/2007;PDJM;BNIN
14/12/2007;CHAS;ANZB
26/11/2007;NISP;HSBC
06/12/2007;MCOR;BBAI
04/12/2007;BBIJ;BDIN
06/11/2007;HMOB;VICT
30/11/2007;ABNA;BEXI
24/12/2007;SYNA;GNES
16/11/2007;PINB;CHAS
20/11/2007;AGSS;BNIN
07/11/2007;PDNB;BMRI
25/10/2007;DEUT;BEXI
27/11/2007;CITI;PMAS
28/12/2007;PDSB;BRIN
23/11/2007;BSDR;BRIN
30/11/2007;BOTK;BICN
22/10/2007;ATJS;BSDR
27/12/2007;BDIN;ANTD
10/10/2007;BDIN;CHAS
14/11/2007;FUJI;NISP
18/10/2007;NUPA;BNIA
14/12/2007;BMRI;CICT
22/10/2007;ATJS;BBBA
25/10/2007;EKST;CENA
08/10/2007;SYBR;BMRI
11/10/2007;BKKB;BRIN
22/11/2007;BOFA;BDKI
23/11/2007;ABNA;BNPA
03/12/2007;HAGA;MEEK
12/11/2007;CICT;PINB
13/11/2007;IBBK;BBIJ
19/11/2007;AGTB;CHAS
03/10/2007;PDKB;BRIN
28/12/2007;PDJB;BMRI
05/10/2007;HVBK;NUPA
04/12/2007;HVBK;LIPB
26/12/2007;SUNI;BBAI
14/12/2007;BMRI;MCOR
23/11/2007;HSBC;BOTK
20/11/2007;CHAS;BMRI
08/11/2007;BNIA;ABNA
29/11/2007;HRDA;JSAB
08/10/2007;BOTK;LIPB
26/10/2007;CITI;SCBL
16/11/2007;CENA;MCOR
05/12/2007;CITI;BMRI
04/10/2007;SYAC;CENA
07/12/2007;CENA;CITI
14/11/2007;BSMD;SCBL
27/12/2007;ARTG;BUMI
16/11/2007;PINB;BUST
06/11/2007;PDSB;BMRI
06/12/2007;PINB;MASD
18/10/2007;VICT;CENA
10/12/2007;BBUK;ATJS
28/12/2007;BMRI;HSBC
25/10/2007;RABO;LIPB
08/11/2007;ABAL;PDNB
28/12/2007;ANZB;IDMO
23/11/2007;CNBA;PDJT
04/10/2007;SUNI;BNIN
27/11/2007;BRIN;LIPB
06/12/2007;MASB;CENA
01/11/2007;BMRI;BBUK
30/10/2007;ARNK;CICT
22/10/2007;JSAB;NISP
09/10/2007;BBBA;PDJT
10/12/2007;PDSU;LIPB
25/10/2007;BICN;BRIN
29/10/2007;HAGA;LIPB
02/11/2007;HVBK;BMRI
31/10/2007;ABNA;BTAN
23/11/2007;PDBK;IBBK
13/11/2007;FUJI;HSBC
26/10/2007;PMAS;CENA
26/11/2007;BSDR;CENA
16/11/2007;MUAB;BUTG
10/12/2007;PDJT;HSBC
15/11/2007;DEUT;IBBK
27/12/2007;PDSB;BNIN
25/10/2007;JSAB;BDIN
22/11/2007;BDIN;WIKE
17/12/2007;PDML;BBUK
28/12/2007;MEGA;BBBA
30/11/2007;LOMA;CENA
27/12/2007;BUST;BNIN
02/10/2007;IBBK;HSBC
26/10/2007;LIPB;BICN
12/12/2007;BRIN;PDKS
02/10/2007;CENA;INPB
01/11/2007;BPIA;BDIN
05/12/2007;BNIN;PDKB
20/11/2007;BNIN;LIPB
18/10/2007;HSBC;PDJG
02/10/2007;IBBK;ABNA
11/10/2007;BBBA;PDSB
06/11/2007;BSMD;BRIN
27/11/2007;PDJT;CENA
05/10/2007;PDLP;BNIN
18/10/2007;CITI;BBBA
18/10/2007;BRIN;ABNA
21/12/2007;BRIN;PDWU
12/12/2007;VICT;SITB
19/12/2007;HSBC;BUMI
31/10/2007;BICN;MEDH
19/11/2007;PDJG;BBUK
18/12/2007;KOEX;CITI
02/10/2007;BTAN;IBBK
27/12/2007;BPIA;LIPB
08/11/2007;CHAS;PDJB
30/11/2007;BMRI;PDKG
11/10/2007;ATJS;BSSP
23/11/2007;PDJT;ARNK
11/10/2007;IBBK;BBIJ
09/11/2007;EKON;HAIN
18/12/2007;BSMD;BOTK
07/11/2007;ARTG;BNIN
28/12/2007;LIPB;GNES
21/11/2007;EKON;PDSU
13/12/2007;BSDR;BUMI
06/12/2007;BSMD;MUAB
29/10/2007;SYBD;PDAC
15/11/2007;BEXI;IBBK
10/10/2007;BRIN;BBIJ
08/10/2007;MUAB;SCBL
03/10/2007;BEXI;BBUK
30/10/2007;LIPB;DBSB
28/11/2007;TAPE;BRIN
19/11/2007;PDJT;BBIJ
23/10/2007;PDJB;BDIN
04/12/2007;BICN;IBBK
02/10/2007;IBBK;PDNT
06/12/2007;PDAC;BNIA
23/11/2007;OCBC;SCBL
26/11/2007;BDIN;LIPB
28/12/2007;HSBC;HAGA
17/12/2007;BRIN;NISP
06/11/2007;ATJS;BMRI
04/10/2007;PDSU;BDIN
18/10/2007;BOFA;BDKI
08/11/2007;BEXI;DBSB
09/11/2007;ARTG;MAYA
01/11/2007;BBAI;HAGA
31/10/2007;CHAS;CENA
07/11/2007;BNIN;CENA
22/10/2007;BRIN;BNIN
21/12/2007;MAYA;KSEB
18/10/2007;NISP;ABNA
31/10/2007;ATJS;PDJM
13/12/2007;DEUT;BRIN
08/10/2007;SCBL;BMRI
09/10/2007;BIDX;DBSB
14/12/2007;BOTK;EKON
21/12/2007;TAPE;BNIA
20/11/2007;SYWS;CENA
09/11/2007;IBBK;BBUK
08/10/2007;BICN;BRIN
21/11/2007;LIPB;BMRI
31/10/2007;BOTK;HSBC
05/11/2007;MEGA;BICN
03/12/2007;ABAL;CTCB
12/12/2007;PDJB;BTAN
08/11/2007;SCBL;SUNI
28/12/2007;MASD;BDIN
22/11/2007;FUJI;DBSB
07/12/2007;BBIJ;BUMI
12/11/2007;BICN;BMRI
07/12/2007;ABNA;BOTK
08/11/2007;ATJS;PDWR
23/10/2007;BNIA;ANZB
26/10/2007;SYBK;IBBK
23/11/2007;BBBA;SITB
01/10/2007;BRIN;BNIA
07/11/2007;BBIJ;BBUK
11/12/2007;ANZB;BOTK
02/10/2007;IBBK;BNIA
11/12/2007;NUPA;CENA
08/10/2007;BNIN;PDKS
28/11/2007;PDSB;BNIN
20/11/2007;IBBK;SCBL
15/11/2007;LIPB;MUAB
24/12/2007;MEGA;DEUT
24/10/2007;FUJI;CENA
20/11/2007;CICT;BRIN
01/10/2007;BSMD;MUAB
19/11/2007;BSSP;PDBK
21/11/2007;BNIA;BBBA
03/12/2007;BDIN;ABNA
20/11/2007;BNIN;BBIJ
30/10/2007;HSBC;CHAS
17/12/2007;BRIN;MEGA
09/10/2007;BMRI;SYBK
10/10/2007;PDYK;PINB
29/11/2007;DEUT;HSBC
07/12/2007;BRIN;SCBL
04/10/2007;BBIJ;BNIN
31/10/2007;GNES;BBIJ
08/11/2007;PDRI;BMRI
11/12/2007;LIPB;BUMI
29/11/2007;BTAN;BBIJ
10/12/2007;ABAL;BBIJ
02/11/2007;LIPB;MGAB
18/10/2007;CHAS;BMRI
29/11/2007;HAIN;VICT
14/12/2007;BTAN;LIPB
22/10/2007;HSBC;BBIJ
09/10/2007;CENA;CNBA
19/12/2007;SYBB;SYNA
22/11/2007;PINB;BBBA
29/10/2007;PDJB;BNIN
02/11/2007;BHAG;EKST
31/10/2007;SUNI;BDKI
26/11/2007;LIPB;MEGA
01/10/2007;BSSP;BBUK
29/10/2007;BNIN;BDIN
05/11/2007;DEUT;NISP
05/10/2007;CHAS;DEUT
06/11/2007;BBIJ;DBSB
15/11/2007;BBBA;MASD
17/12/2007;PDKB;CENA
03/10/2007;BNIN;MUAB
07/12/2007;BUMI;EKON
26/11/2007;BMRI;IDMO
21/12/2007;BBBA;DBSB
26/10/2007;SCBL;CITI
12/11/2007;CENA;PDJB
22/10/2007;PDWR;ATJS
10/10/2007;SCBL;BBIJ
06/12/2007;BRIN;SWBA
12/12/2007;CNBA;NUPA
25/10/2007;PINB;IBBK
29/11/2007;CENA;BSMD
20/11/2007;LIPB;KSEI
12/11/2007;GNES;BMRI
01/11/2007;MASD;PINB
22/10/2007;BMRI;AGSS
06/11/2007;INPB;IBBK
21/12/2007;PDRI;BBBA
26/12/2007;ANZB;SCBL
21/12/2007;BBIJ;IBBK
04/12/2007;BICN;ABNA
17/12/2007;BMRI;PDSB
18/12/2007;HAGA;CENA
13/12/2007;ATJS;BUMI
01/10/2007;CNBA;BBIJ
30/10/2007;BBIJ;BNIN
06/11/2007;SCBL;CITI
17/10/2007;CENA;BDIN
19/12/2007;HSBC;BDIN
12/11/2007;DBSB;IBBK
11/12/2007;FAMA;BBIJ
12/11/2007;ATJS;PINB
20/11/2007;BMRI;BBBA
04/10/2007;DEUT;SCBL
04/12/2007;BCIA;BIDX
22/10/2007;HMOB;KSEB
09/10/2007;MEGA;CITI
19/11/2007;BICN;ANZB
05/10/2007;BNPA;BNIA
22/11/2007;GNES;BBBA
29/10/2007;CICT;MEGA
08/11/2007;BOTK;SCBL
20/11/2007;SYRI;PINB
02/11/2007;BDIN;ARNK
14/12/2007;DEUT;BBBA
01/10/2007;BNIA;IBBK
29/10/2007;PDKB;CENA
31/10/2007;BBUK;BBIJ
05/10/2007;SCBL;RABO
26/10/2007;BNIN;BSMD
23/10/2007;SCBL;WIKE
14/11/2007;MASD;CENA
14/12/2007;CHAS;BNIA
21/12/2007;BNPA;OCBC
04/10/2007;BMRI;PDJG
21/11/2007;BIDX;BNIN
08/10/2007;DEUT;PINB
22/10/2007;PDAC;ATJS
10/10/2007;MAYA;SCBL
29/10/2007;BBIJ;BRIN
30/11/2007;SUNI;FUJI
26/12/2007;ANTD;CITI
28/11/2007;PDIJ;BNIN
07/11/2007;BBIJ;MASB
05/10/2007;BMRI;VICT
13/11/2007;BRIN;BNIA
22/11/2007;NISP;SUNI
01/10/2007;PDAC;CENA
28/11/2007;AWAN;VICT
16/11/2007;HAGA;SITB
02/10/2007;ANZB;BOTK
16/11/2007;IBBK;ANTD
22/10/2007;SCBL;DBSB
28/12/2007;RABO;DBSB
25/10/2007;BNIN;MUAB
05/11/2007;BBBA;MEDH
23/10/2007;BPIA;BBBA
13/11/2007;CHAS;BBBA
15/11/2007;MEEK;BDIN
06/12/2007;PDJM;PDSU
12/11/2007;BBAI;MAYA
09/11/2007;MAYO;BDIN
14/11/2007;BMRI;PDJT
31/10/2007;EKON;HSBC
17/12/2007;DEUT;BBAI
09/10/2007;BMRI;EKON
08/11/2007;BICN;BDIN
24/10/2007;MASD;DBSB
29/11/2007;MEGA;ARNK
18/10/2007;NISP;BNIN
20/11/2007;MEGA;PDJG
02/11/2007;ARTG;IDMO
04/10/2007;BRIN;BBAI
19/12/2007;BRIN;SYWS
19/11/2007;BIDX;BDIN
28/12/2007;NISP;MEGA
30/10/2007;PDJB;BUTG
30/11/2007;CHAS;ANZB
15/11/2007;ATJS;IBBK
05/10/2007;BBUK;BNIN
25/10/2007;BPIA;HAGA
21/12/2007;SYBK;MUAB
19/10/2007;IBBK;PMAS
14/11/2007;EKON;MEGA
30/11/2007;BDIN;HSBC
25/10/2007;PDJT;PDJG
22/10/2007;BBBA;PINB
07/12/2007;CICT;CITI
08/10/2007;ATJS;IBBK
26/10/2007;MASB;BMRI
19/10/2007;BIDX;CENA
23/10/2007;BBIJ;NISP
06/11/2007;BRIN;CHAS
18/12/2007;PINB;BTAN
12/12/2007;BDIN;BBIJ
28/11/2007;BDIN;ATOS
07/11/2007;CHAS;MEGA
03/12/2007;ABNA;PINB
19/12/2007;BNIN;SYBD
04/10/2007;CENA;BBIJ
24/10/2007;NISP;BBBA
02/11/2007;BSSP;CICT
28/12/2007;BMRI;YUDB
17/12/2007;LIPB;BARC
07/11/2007;PINB;TAPE
18/12/2007;ABNA;AWAN
29/11/2007;DBSB;RABO
11/12/2007;BMRI;ABNA
17/12/2007;SYAC;BBBA
28/11/2007;PDKS;BNIN
03/12/2007;BBIJ;IBBK
29/10/2007;CENA;BCIA
11/10/2007;PDJT;BDIN
03/10/2007;OCBC;HAIN
10/12/2007;BBBA;MGAB
26/10/2007;HSBC;CHAS
14/11/2007;KSEI;DEUT
17/10/2007;BUMI;BBUK
30/10/2007;BBUK;PDSU
23/10/2007;PDYK;IBBK
15/11/2007;HSBC;CITI
19/11/2007;PDAC;BBUK
24/10/2007;BDKI;NISP
16/11/2007;PINB;BRIN
18/12/2007;BNIN;SCBL
16/11/2007;CENA;BSSP
26/11/2007;BNIN;PDWR
17/12/2007;BNIN;BUMI
02/11/2007;ARTG;DBSB
21/11/2007;BNIA;CHAS
18/12/2007;ATJS;NISP
19/10/2007;BSSP;BBBA
24/12/2007;EKON;BRIN
30/11/2007;BKKB;BNIN
20/11/2007;BOTK;BPIA
19/10/2007;PDKT;CENA
04/10/2007;BDIN;BNIN
15/11/2007;BNIA;VICT
01/10/2007;BRIN;PDKS
13/11/2007;SYWS;BDIN
12/12/2007;AGTB;PDJG
26/12/2007;PDJM;PDSB
29/10/2007;BBBA;BNIN
12/11/2007;ABAL;ATJS
01/10/2007;BICN;LOMA
06/11/2007;HAGA;CENA
10/10/2007;BRIN;SYJB
08/11/2007;CENA;PDKB
19/12/2007;BCIA;BHAG
15/11/2007;SYBK;BNIN
05/12/2007;CITI;BOTK
06/11/2007;DEUT;BNIN
07/11/2007;BBUK;BBIJ
22/11/2007;BNIA;MEGA
04/10/2007;BSMD;BBUK
04/12/2007;BSSP;BRIN
09/10/2007;BNIA;BMRI
09/11/2007;HSBC;ANZB
19/10/2007;BBIJ;MASD
12/12/2007;JSAB;CENA
23/10/2007;BSSP;CICT
29/10/2007;DEUT;MCOR
24/12/2007;BBUK;ANTD
27/12/2007;HSBC;NISP
05/12/2007;PDJB;CENA
27/12/2007;DBSB;CICT
12/12/2007;CTCB;PINB
12/12/2007;KSEB;PMAS
10/10/2007;BEXI;BBBA
12/11/2007;PDKB;BBBA
27/11/2007;CENA;SYNA
11/12/2007;PDYK;BNIA
17/10/2007;MEGA;NISP
11/10/2007;BBBA;SCBL
17/10/2007;BMRI;PINB
16/11/2007;BMRI;PDAC
01/10/2007;PDJG;HAGA
21/11/2007;MEDH;BBUK
26/11/2007;BNIN;MASD
15/11/2007;SYAC;PDSU
19/10/2007;BHAG;CENA
23/11/2007;ABAL;PDNB
08/10/2007;BNIN;BTAN
21/11/2007;HAIN;LIPB
26/10/2007;PDJB;PDJT
26/11/2007;BSSP;BTAN
28/12/2007;LIPB;SCBL
13/11/2007;ANZB;BMRI
21/12/2007;BNIN;PDJB
31/10/2007;CHAS;PINB
07/12/2007;BBBA;NISP
03/10/2007;TAPE;BDIN
05/12/2007;CENA;BUST
31/10/2007;JSAB;NISP
26/12/2007;JSAB;SUNI
14/11/2007;SWBA;BMRI
27/12/2007;BMRI;LIPB
01/11/2007;HVBK;NISP
24/12/2007;CENA;PMAS
07/12/2007;HAGA;HMOB
01/10/2007;SYBT;BUMI
22/10/2007;MEEK;CENA
25/10/2007;ATJS;BUMI
08/11/2007;PDKS;LIPB
24/12/2007;ABAL;BRIN
26/11/2007;LIPB;ABAL
11/12/2007;BNIN;INPB
26/10/2007;BDKI;IBBK
26/10/2007;CTCB;BBBA
12/12/2007;LIPB;NISP
02/11/2007;IBBK;LIPB
05/12/2007;IBBK;ANTD
08/10/2007;BNIA;CITI
18/12/2007;BNIN;BDIN
01/11/2007;BDIN;MEDH
21/12/2007;BMRI;BSDR
05/11/2007;PDRI;MUAB
18/10/2007;NISP;ANTD
09/11/2007;BBIJ;BNIA
14/11/2007;BDIN;PDJT
18/12/2007;INPB;BIDX
27/12/2007;BMRI;BEXI
07/12/2007;HNBN;BNIN
17/12/2007;DBSB;BRIN
05/12/2007;BBIJ;AWAN
05/11/2007;SCBL;BBBA
23/11/2007;IBBK;BDIN
26/12/2007;PDRI;BNIA
19/12/2007;SWBA;CENA
23/10/2007;HAGA;BNIA
16/11/2007;RABO;SUNI
21/12/2007;BMRI;HAGA
23/11/2007;LIPB;BBIJ
26/12/2007;NISP;DEUT
18/12/2007;BNIA;BMRI
07/11/2007;BMRI;ARNK
03/12/2007;ABAL;ATJS
09/10/2007;BRIN;MUAB
29/10/2007;PDRI;BUMI
19/12/2007;ARTG;BNIN
08/10/2007;OCBC;BNIN
21/12/2007;SUNI;BBUK
16/11/2007;CENA;MEEK
29/11/2007;SITB;BRIN
06/12/2007;BICN;PINB
06/11/2007;MAYO;ATJS
17/12/2007;CENA;ARNK
05/11/2007;BBIJ;FUJI
02/10/2007;BNIA;SITB
17/12/2007;CENA;AEIB
19/10/2007;BKKB;BBBA
15/11/2007;CITI;CENA
05/11/2007;BDKI;BBBA
12/11/2007;BMRI;BICN
06/11/2007;CICT;CITI
27/12/2007;BBIJ;BNIA
26/10/2007;SCBL;BMRI
24/12/2007;IDMO;SWBA
30/10/2007;BMRI;BBUK
10/12/2007;LIPB;OCBC
08/10/2007;CITI;BBUK
03/12/2007;BDKI;ATJS
03/10/2007;CITI;BMRI
05/10/2007;JSAB;HRDA
29/11/2007;MASD;HSBC
01/11/2007;BBBA;HRDA
21/12/2007;BRIN;CITI
19/12/2007;SUNI;CITI
12/12/2007;RABO;IBBK
30/10/2007;BBBA;BNIN
21/12/2007;BDIP;HAGA
03/10/2007;WIKE;LIPB
27/12/2007;BPIA;FUJI
08/11/2007;BBBA;ANZB
11/10/2007;CENA;ARNK
10/10/2007;LIPB;BBIJ
05/11/2007;NUPA;PINB
07/12/2007;TAPE;CENA
03/10/2007;BBBA;BKKB
02/10/2007;BBUK;WIKE
09/11/2007;BBIJ;PDJM
16/11/2007;LIPB;BNIN
20/11/2007;CITI;HSBC
09/10/2007;BDIN;BNIN
